place_name,place_address,orig_lat,orig_lng,naver_place_id,naver_url,naver_lat,naver_lng,match_confidence,matched_name,matched_address,verification_status,mismatch_flag,mismatch_reason
뮤지엄 산 명상관,강원 원주시 지정면 월송리 999-13,37.4181979617707,127.823234544294,1676988333,https://map.naver.com/p/entry/place/1676988333,37.4155602,127.8235701,high,뮤지엄산,강원 원주시 지정면 오크밸리2길 260 뮤지엄산 강원 원주시 지정면 월송리 999-13,verified,false,
인천국제공항 제1여객터미널,인천 중구 운서동 2851,37.4478413047644,126.452569722753,11577227,https://map.naver.com/p/entry/place/11577227,37.4493294,126.4508231,low,인천국제공항 제1여객터미널,인천 영종구 공항로 271 인천국제공항역 인천 영종구 운서동 2851,verified,false,
인스파이어 엔터테인먼트 리조트,인천 중구 운서동 2955-74,37.465436913645,126.387985373465,1351366993,https://map.naver.com/p/entry/place/1351366993,37.4656042,126.3897638,low,인스파이어 엔터테인먼트 리조트,인천 영종구 공항문화로 127 인천 영종구 운서동 2955-74,verified,false,
공지로 촬영 지점,강원 춘천시 공지로 387,,,,,,,failed,,,not_matched,false,
서울마포경찰서 월드컵지구대,서울 마포구 월드컵북로30길 24,,,32053302,https://map.naver.com/p/entry/place/32053302,37.5687465,126.9091061,mid,월드컵지구대,서울 마포구 월드컵북로30길 24 월드컵지구대 서울 마포구 성산동 602,verified,false,
꿈의숲아트센터,서울 강북구 월계로 173,,,13220399,https://map.naver.com/p/entry/place/13220399,37.6214823,127.0385372,mid,북서울꿈의숲아트센터,서울 강북구 월계로 173 서울 강북구 번동 90,verified,false,
가천대 길병원,인천 남동구 남동대로774번길 21,,,11559098,https://map.naver.com/p/entry/place/11559098,37.452171,126.7092258,mid,가천대 길병원,인천 남동구 남동대로774번길 21 인천 남동구 구월동 1198,verified,false,
WE ARE YOUNG 벽화,서울 종로구 율곡로3길 64,,,,,,,failed,,,not_matched,false,
덕성여자고등학교,서울 종로구 율곡로3길 50,,,12002126,https://map.naver.com/p/entry/place/12002126,37.5776753,126.9829957,mid,덕성여자고등학교,서울 종로구 율곡로3길 50 덕성여자고등학교 서울 종로구 안국동 37-1,verified,false,
북촌마을안내소,서울 종로구 북촌로5길 48,,,1371037124,https://map.naver.com/p/entry/place/1371037124,37.5795515,126.983188,mid,북촌마을안내소,서울 종로구 북촌로5길 48 서울 종로구 화동 2,verified,false,
일산문화공원,경기 고양시 일산동구 중앙로 1271-4,,,19056741,https://map.naver.com/p/entry/place/19056741,37.6753867,126.7648142,low,문화공원,경기 고양시 일산서구 주엽동 77,verified,false,
서울어린이대공원 정문,서울 광진구 능동로 216,,,1297007567,https://map.naver.com/p/entry/place/1297007567,37.5490653,127.0770668,mid,이마트24 서울어린이대공원정문점,서울 광진구 능동로 238 서울 광진구 능동 18,verified,false,
자양역 옛 뚝섬유원지역,서울 광진구 능동로 10,,,,,,,failed,,,not_matched,false,
성보고등학교 정문,서울 관악구 남부순환로156길 39,,,18726759,https://map.naver.com/p/entry/place/18726759,37.481031,126.9205636,mid,성보고등학교정문,서울 관악구 신림동,verified,false,
고양종합터미널,경기 고양시 일산동구 중앙로 1036,,,21336976,https://map.naver.com/p/entry/place/21336976,37.642978,126.7898736,mid,고양종합터미널,경기 고양시 일산동구 중앙로 1036 경기 고양시 일산동구 백석동 1242,verified,false,
여의도환승센터,서울 영등포구 여의도동 2-11,,,34975485,https://map.naver.com/p/entry/place/34975485,37.5259892,126.9240591,mid,여의도환승센터,서울 영등포구 여의도동,verified,false,
스탠포드호텔 서울,서울 마포구 월드컵북로58길 15,,,634033964,https://map.naver.com/p/entry/place/634033964,37.5823364,126.8866529,mid,스탠포드호텔 서울 웨딩,서울 마포구 월드컵북로58길 15 2층 서울 마포구 상암동 1587,verified,false,
수원지방법원 안산지원,경기 안산시 단원구 광덕서로 75,,,11668387,https://map.naver.com/p/entry/place/11668387,37.3119166,126.8264251,mid,수원지방법원 안산지원,경기 안산시 단원구 광덕서로 75 수원지방법원안산지원청사 경기 안산시 단원구 고잔동 711,verified,false,
상동호수공원,경기 부천시 원미구 조마루로 15,,,1685397216,https://map.naver.com/p/entry/place/1685397216,37.5024716,126.7453352,mid,상동호수공원매점,경기 부천시 원미구 상동,verified,false,
서울영등포경찰서,서울 영등포구 국회대로 608,,,11642496,https://map.naver.com/p/entry/place/11642496,37.5258475,126.9009425,mid,서울영등포경찰서,서울 영등포구 국회대로 608 서울 영등포구 당산동3가 2-11,verified,false,
건국대학교 청심대,서울 광진구 능동로 120,,,18834266,https://map.naver.com/p/entry/place/18834266,37.542412,127.0768533,mid,건국대학교 서울캠퍼스청심대,서울 광진구 능동로 120 서울 광진구 화양동 1,verified,false,
서울특별시 보라매병원,서울 동작구 보라매로5길 20,,,11814778,https://map.naver.com/p/entry/place/11814778,37.4934413,126.9239058,mid,서울특별시보라매병원,서울 동작구 보라매로5길 20 서울특별시보라매병원 서울 동작구 신대방동 425,verified,false,
YTN 뉴스퀘어,서울 마포구 상암산로 76,,,11626729,https://map.naver.com/p/entry/place/11626729,37.5792102,126.8924972,mid,YTN뉴스퀘어,서울 마포구 상암산로 76 서울 마포구 상암동 1607,verified,false,
서울의료원,서울 중랑구 신내로 156,,,33179382,https://map.naver.com/p/entry/place/33179382,37.6132923,127.0974983,mid,서울의료원어린이집,서울 중랑구 신내로 156 서울의료원 서울 중랑구 신내동 316,verified,false,
안성팜랜드,경기 안성시 공도읍 대신두길 28,,,1055355360,https://map.naver.com/p/entry/place/1055355360,36.992092,127.1943758,mid,해빛 안성팜랜드점,경기 안성시 공도읍 대신두길 28 경기 안성시 공도읍 신두리 451,verified,false,
서대문형무소역사관,서울 서대문구 통일로 251,,,12384776,https://map.naver.com/p/entry/place/12384776,37.5742887,126.9562269,mid,서대문형무소역사관,서울 서대문구 통일로 251 서대문형무소역사관 서울 서대문구 현저동 101,verified,false,
삼척해수욕장,강원 삼척시 갈천동 14-22,,,11491725,https://map.naver.com/p/entry/place/11491725,37.4683792,129.16873,mid,삼척해수욕장,강원 삼척시 갈천동,verified,false,
청주교육대학교,충청북도 청주시 서원구 청남로 2065,36.616043,127.484972,11591640,https://map.naver.com/p/entry/place/11591640,36.6164054,127.4850571,high,청주교육대학교,충북 청주시 서원구 청남로 2065 청주교육대학교 충북 청주시 서원구 수곡동 135-1,verified,false,
세이지우드 홍천,강원특별자치도 홍천군 두촌면 광석로 898-160,37.885966,128.118672,1194921077,https://map.naver.com/p/entry/place/1194921077,37.8859653,128.1186712,high,세이지우드 홍천,강원 홍천군 두촌면 광석로 898-160 강원 홍천군 두촌면 괘석리 산25,verified,false,
엘리시안강촌 스키장,강원특별자치도 춘천시 남산면 북한강변길 688,37.819615,127.588232,15648643,https://map.naver.com/p/entry/place/15648643,37.8167312,127.5879198,mid,엘리시안강촌스키장,강원 춘천시 남산면 북한강변길 688 강원 춘천시 남산면 백양리 29-1,verified,false,
의정부 행복로,경기도 의정부시 행복로 12,37.739750,127.048839,2095358405,https://map.naver.com/p/entry/place/2095358405,37.7397875,127.0487427,mid,맘스터치 의정부 행복로점,경기 의정부시 행복로 12 2층 경기 의정부시 의정부동 179-16,verified,false,
오산 드라마세트장,경기도 오산시 내삼미동 240,,,1152797204,https://map.naver.com/p/entry/place/1152797204,37.1801075,127.0628546,low,오산시청 드라마세트장관광안내소,경기 오산시 북삼미로 42 어서오산 휴센터 1층 경기 오산시 내삼미동 269-4,verified,false,
사성암,전라남도 구례군 문척면 사성암길 303,,,13322411,https://map.naver.com/p/entry/place/13322411,35.1801005,127.4806127,mid,사성암,전남광주 구례군 문척면 사성암길 303 전남광주 구례군 문척면 죽마리 산7-1,verified,false,
아홉산숲,부산광역시 기장군 철마면 미동길 37-1,,,36513659,https://map.naver.com/p/entry/place/36513659,35.287641,129.17092,mid,아홉산숲,부산 기장군 철마면 미동길 31 부산 기장군 철마면 웅천리 480,verified,false,
동백섬,부산광역시 해운대구 우동 710-1,,,11491874,https://map.naver.com/p/entry/place/11491874,35.1539199,129.152185,mid,동백섬,부산 해운대구 우동 710-1,verified,false,
마린시티 영화의 거리,부산광역시 해운대구 마린시티1로 91,,,,,,,failed,,,not_matched,false,
벡스코,부산광역시 해운대구 APEC로 55,,,1775509069,https://map.naver.com/p/entry/place/1775509069,37.5640096,126.806737,low,벡스코,서울 강서구 개화동로27가길 4 서울 강서구 방화동 620-209,verified,false,
수영만요트경기장,부산광역시 해운대구 해운대해변로 84,,,,,,,failed,,,not_matched,false,
다대포해수욕장,부산광역시 사하구 몰운대1길 14,,,13491855,https://map.naver.com/p/entry/place/13491855,35.0471271,128.9632342,mid,다대포해수욕장,부산 사하구 다대동,verified,false,
부산외국어대학교 남산동캠퍼스,부산광역시 금정구 금샘로485번길 65,,,11591561,https://map.naver.com/p/entry/place/11591561,35.2670499,129.07905,mid,부산외국어대학교,부산 금정구 금샘로485번길 65 부산외국어대학교 부산 금정구 남산동 857-1,verified,false,
국립부산국악원,부산광역시 부산진구 국악로 2,,,13111142,https://map.naver.com/p/entry/place/13111142,35.1714921,129.0542705,mid,국립부산국악원,부산 부산진구 국악로 2 국립부산국악원 부산 부산진구 연지동 219-2,verified,false,
이기대공원,부산광역시 남구 용호동 산25,,,13338933,https://map.naver.com/p/entry/place/13338933,35.1155515,129.1232661,mid,이기대공원,부산 남구 용호동 산122,verified,false,
충무동 새벽시장,부산광역시 서구 해안새벽시장길 68,,,35150267,https://map.naver.com/p/entry/place/35150267,35.093299,129.0247793,mid,충무동새벽시장,부산 서구 해안새벽시장길 68 부산 서구 남부민동 684,verified,false,
부산광역시 교통정보서비스센터,부산광역시 연제구 고분로 221,,,13479035,https://map.naver.com/p/entry/place/13479035,35.1849286,129.1057592,mid,교통정보서비스센터,부산 연제구 고분로 221 부산 연제구 연산동 243-6,verified,false,
주문진방파제,강원특별자치도 강릉시 주문진읍 교항리,37.8798554564007,128.834204251177,15696330,https://map.naver.com/p/entry/place/15696330,37.8876911,128.8331207,mid,주문진방파제,강원 강릉시 주문진읍 주문리,verified,false,
경포대,강원특별자치도 강릉시 경포로 365,37.7950741626953,128.896636344738,11663850,https://map.naver.com/p/entry/place/11663850,37.7950602,128.8966038,high,경포대,강원 강릉시 경포로 365 강원 강릉시 저동 94,verified,false,
전등사,인천 강화군 길상면 전등사로 37-41,37.6321456856267,126.484778944969,11664022,https://map.naver.com/p/entry/place/11664022,37.631976,126.4846851,high,전등사,인천 강화군 길상면 전등사로 37-41 인천 강화군 길상면 온수리 635,verified,false,
송도센트럴파크,인천 연수구 송도동 24-5,37.393063959939425,126.63862968940775,20118926,https://map.naver.com/p/entry/place/20118926,37.3913127,126.6406007,high,송도 센트럴파크,인천 연수구 컨벤시아대로 160 인천 연수구 송도동 24-5,verified,false,
나주영상테마파크 너와저잣거리,전남 나주시 공산면 신곡리 1042,,,,,,,failed,,,not_matched,false,
사근용답간인도교,서울 성동구 사근동 235-1,37.5624925499828,127.050036387802,2146316710,https://map.naver.com/p/entry/place/2146316710,37.5625048,127.0500806,high,사근용답간인도교,서울 성동구 서울 성동구 사근동,verified,false,
북촌한옥마을,서울 종로구 북촌로 53,37.581768153833444,126.98481245064092,13034552,https://map.naver.com/p/entry/place/13034552,37.581354,126.9850839,mid,북촌 한옥마을,서울 종로구 계동길 37 서울 종로구 계동 105,verified,false,
건국대학교(일감호),서울 광진구 능동로 120,37.543536094587516,127.07741635877292,,,,,failed,,,not_matched,false,
월정사,강원특별자치도 평창군 진부면 오대산로 374-8,37.73175082498766,128.59212296344094,11663919,https://map.naver.com/p/entry/place/11663919,37.731845,128.592601,high,월정사,강원 평창군 진부면 오대산로 374-8 월정사 강원 평창군 진부면 동산리 63-1,verified,false,
삼청동거리,서울 종로구 팔판동 67-1,37.5820641053666,126.981482777468,,,,,failed,,,not_matched,false,
반포한강공원,서울 서초구 반포동 115-5,37.51081992690844,126.99716104081192,13416963,https://map.naver.com/p/entry/place/13416963,37.5100172,126.995032,high,반포 한강공원,서울 서초구 신반포로11길 40 한강공원 반포 안내센터 서울 서초구 반포동 115-5,verified,false,
인천국제공항 제1여객터미널,인천 영종구 공항로 272,37.44917416578355,126.45092032325644,11577227,https://map.naver.com/p/entry/place/11577227,37.4493294,126.4508231,high,인천국제공항 제1여객터미널,인천 영종구 공항로 271 인천국제공항역 인천 영종구 운서동 2851,verified,false,
강릉중앙시장,강원특별자치도 강릉시 금성로 21,37.754025117657804,128.8986237900098,1443344345,https://map.naver.com/p/entry/place/1443344345,37.7539977,128.8986328,high,강릉중앙시장번영회,강원 강릉시 금성로 21 강원 강릉시 성남동 50,verified,false,
강릉월화거리,강원특별자치도 강릉시 경강로 2111,37.755909823698,128.897496501722,1287320440,https://map.naver.com/p/entry/place/1287320440,37.7560515,128.8973036,high,월화거리,강원 강릉시 경강로 2111 강원 강릉시 임당동 106-1,verified,false,
