qid,official_en,alias,type,lat,lon,wikidata_url
Q65281072,Pohang Heunghae Hyanggyo Ipop Tree Colony,Heunghae Ipop tree colony,cultural heritage,36.109166666,129.343416666,http://www.wikidata.org/entity/Q65281072
Q65283278,Iksan Public Stadium,Iksan Main Stadium,sports venue,35.968089,127.008982,http://www.wikidata.org/entity/Q65283278
Q65283278,Iksan Public Stadium,Iksan Stadium,sports venue,35.968089,127.008982,http://www.wikidata.org/entity/Q65283278
Q65284325,Imho Sports Park,Gimhae Imho Sports Park,sports venue,35.228487,128.850282,http://www.wikidata.org/entity/Q65284325
Q65288255,Jangseong Gosan Seowon,Gosan Seowon,cultural heritage,35.272222222,126.841944444,http://www.wikidata.org/entity/Q65288255
Q65294229,Jinnam Stadium,Yeosu Jinnam Stadium,sports venue,34.761638,127.727533,http://www.wikidata.org/entity/Q65294229
Q65294889,Changnyeong Bugok-ri Lee Clan's Old House,Bugok-ri Lee Clan's Old House,house,35.43769444,128.6065277,http://www.wikidata.org/entity/Q65294889
Q79569818,Hwaamgul,"Hwaamgul Cave, Jeongseon",natural monument,37.350555555,128.790277777,http://www.wikidata.org/entity/Q79569818
Q79569818,Hwaamgul,Jeongseon Hwaam Cave,natural monument,37.350555555,128.790277777,http://www.wikidata.org/entity/Q79569818
Q82325532,Hapmisanseong,Hapmisanseong Fortress,fortress,35.741944444,127.355833333,http://www.wikidata.org/entity/Q82325532
Q82325617,Gyeonghyeonseowon (Naju),Gyeonghyeon Seowon,seowon,35.0668328,126.7039136,http://www.wikidata.org/entity/Q82325617
Q82325617,Gyeonghyeonseowon (Naju),Gyeonghyeonseowon,seowon,35.0668328,126.7039136,http://www.wikidata.org/entity/Q82325617
Q82325989,Bokdusanseong Fortress,Bokdusanseong,fortress,36.5291917,127.3806929,http://www.wikidata.org/entity/Q82325989
Q82326071,Juan-dong Dolmen,Incheon Juan-dong Dolmen,cultural heritage,37.444722222,126.670833333,http://www.wikidata.org/entity/Q82326071
Q82326176,Jindo Cheolmasan Fortress,Cheolmasanseong,fortress,34.4870251,126.2962675,http://www.wikidata.org/entity/Q82326176
Q82326176,Jindo Cheolmasan Fortress,Jindo Cheolmasanseong,fortress,34.4870251,126.2962675,http://www.wikidata.org/entity/Q82326176
Q82326749,Changguisa Temple,Changguisa,temple,37.357222222,128.011666666,http://www.wikidata.org/entity/Q82326749
Q82326756,Chunghyosa Temple,Chunghyosa,temple,37.288888888,127.778611111,http://www.wikidata.org/entity/Q82326756
Q82326814,Gochang Doam Seowon,Doam Seowon,seowon,35.377222222,126.506666666,http://www.wikidata.org/entity/Q82326814
Q82326850,Bongam Seowon (Gyeongbuk),Bongam Seowon,seowon,36.587777777,128.556944444,http://www.wikidata.org/entity/Q82326850
Q82326856,Seogansa Temple,Seogansa,historic site,36.6347416,128.5640434,http://www.wikidata.org/entity/Q82326856
Q82327287,Taejongdae,Taejongdae (Heongseong),historic site,37.351111111,128.110277777,http://www.wikidata.org/entity/Q82327287
Q82327321,Jeongseon Bongyang-ri Jurassic Rock,Jeongseon Bongyang-ri Jurassic conglomerate,natural monument,37.3825,128.6475,http://www.wikidata.org/entity/Q82327321
Q82327397,Taean Anyangsa Temple,Anyangsa,ancestral shrine,36.733888888,126.244444444,http://www.wikidata.org/entity/Q82327397
Q82327397,Taean Anyangsa Temple,Taean Anyangsa,ancestral shrine,36.733888888,126.244444444,http://www.wikidata.org/entity/Q82327397
Q82327504,Suseongsa Temple,Suseongsa,temple,34.795833333,126.700277777,http://www.wikidata.org/entity/Q82327504
Q82327717,Gamakri Mountain,Cheonbansanseong Fortress,fortress,35.813055555,127.52,http://www.wikidata.org/entity/Q82327717
Q82327717,Gamakri Mountain,Gamakri Fortress,fortress,35.813055555,127.52,http://www.wikidata.org/entity/Q82327717
Q82327780,Daesansa Temple,Daesansa,ancestral shrine,36.121666666,127.551111111,http://www.wikidata.org/entity/Q82327780
Q82327810,Hyeondeoksa Temple,Hyeondeoksa,historic site,36.145555555,127.493055555,http://www.wikidata.org/entity/Q82327810
Q82327818,Hwangpungsa Temple,Hwangpungsa,historic site,36.084166666,127.500833333,http://www.wikidata.org/entity/Q82327818
Q82327931,Hwasan Seowon,Hwasan Seowon (Gyeongbuk),seowon,36.414722222,128.694166666,http://www.wikidata.org/entity/Q82327931
Q82327972,Uiseonggicheonjeongsa Temple,Gicheonjeongsa,historic site,36.425277777,128.769722222,http://www.wikidata.org/entity/Q82327972
Q82327972,Uiseonggicheonjeongsa Temple,Uiseonggicheonjeongsa,historic site,36.425277777,128.769722222,http://www.wikidata.org/entity/Q82327972
Q82328009,Chungryeolsa Temple,Chungryeolsa,ancestral shrine,36.355277777,128.706944444,http://www.wikidata.org/entity/Q82328009
Q82328009,Chungryeolsa Temple,"Chungryeolsa Temple in Sangniri, Uiseong",ancestral shrine,36.355277777,128.706944444,http://www.wikidata.org/entity/Q82328009
Q82328049,Jungsan-ri Yurak Chunghyobi,Jungsan-ri Yurak memorial shrine,cultural heritage,36.253055555,129.311388888,http://www.wikidata.org/entity/Q82328049
Q82328068,Yeongcheonsa Temple (Yeongdong-gun),Yeongcheonsa,historic site,36.235277777,127.9075,http://www.wikidata.org/entity/Q82328068
Q82328068,Yeongcheonsa Temple (Yeongdong-gun),Yeongcheonsa Temple,historic site,36.235277777,127.9075,http://www.wikidata.org/entity/Q82328068
Q82328072,Junghwasa Temple,Junghwasa,historic site,36.148333333,127.839166666,http://www.wikidata.org/entity/Q82328072
Q82328075,Geumseongsa Temple,Geumseongsa,historic site,36.177222222,127.766944444,http://www.wikidata.org/entity/Q82328075
Q82328075,Geumseongsa Temple,Yeongdong Geumseongsa Temple,historic site,36.177222222,127.766944444,http://www.wikidata.org/entity/Q82328075
Q82328719,Haedongsa Temple,Jangheung Haedongsa Temple,historic site,34.7475,126.938611111,http://www.wikidata.org/entity/Q82328719
Q82341462,Namdoksiljaesa Temple,Namdoksiljaesa,historic site,36.626111111,128.6475,http://www.wikidata.org/entity/Q82341462
Q83870820,Park Chu-young Football Field,Daegu Donggu Public Stadium,sports venue,35.859907,128.693316,http://www.wikidata.org/entity/Q83870820
Q61099660,Ilgam Lake,Ilkam Lake,lake,37.5407,127.0762,http://www.wikidata.org/entity/Q61099660
Q61101173,Eden Park (Busan),Eden Park,park,35.109166666,128.963333333,http://www.wikidata.org/entity/Q61101173
Q61357991,Jagosan,Mount Jago,mountain,36.0125055,128.4116614,http://www.wikidata.org/entity/Q61357991
Q63135681,Jungnokwon,Juknokwon,forest,35.3259982,126.9859176,http://www.wikidata.org/entity/Q63135681
Q63877371,Ae Kwan Theater,Ae Kwan Theatre,movie theater,37.47227,126.62984,http://www.wikidata.org/entity/Q63877371
Q63877371,Ae Kwan Theater,Aegwan Geukjang,movie theater,37.47227,126.62984,http://www.wikidata.org/entity/Q63877371
Q63877371,Ae Kwan Theater,Aegwan Theater,movie theater,37.47227,126.62984,http://www.wikidata.org/entity/Q63877371
Q63877371,Ae Kwan Theater,Aegwan Theatre,movie theater,37.47227,126.62984,http://www.wikidata.org/entity/Q63877371
Q64769089,Uam Historic Park,Uam Park,park,36.347748,127.4582,http://www.wikidata.org/entity/Q64769089
Q65067215,Jincheon National Training Center,Jincheon National Training Center of Korean Sport and Olympic Committee,sports venue,36.979953,127.42269,http://www.wikidata.org/entity/Q65067215
Q65084969,Center for Quantum Nanoscience,Center for Quantum NanoScience,laboratory,37.561867,126.946833,http://www.wikidata.org/entity/Q65084969
Q65234031,2019 Survival 3C Masters 1,3-Cushion Challenge Masters,three-cushion tournament,37.589309,126.934456,http://www.wikidata.org/entity/Q65234031
Q65234031,2019 Survival 3C Masters 1,3CC,three-cushion tournament,37.589309,126.934456,http://www.wikidata.org/entity/Q65234031
Q65234061,"The Catholic University of Korea, Eunpyeong St. Mary's Hospital",Eunpyeong St. Mary's Hospital,university hospital,37.633797,126.916365,http://www.wikidata.org/entity/Q65234061
Q65234551,Ganghwa Gyosan-ri Dolmen Group,Gyosan-ri Stone Group,cultural heritage,37.8070178,126.3904724,http://www.wikidata.org/entity/Q65234551
Q65234576,Ganghwa Osang-ri Dolmen Group,Osang-ri Dolmen Group,cultural heritage,37.7360866,126.3871245,http://www.wikidata.org/entity/Q65234576
Q65234888,Geochang Oresa Temple,Oresa,cultural heritage,35.5702026,127.8725564,http://www.wikidata.org/entity/Q65234888
Q65235305,Gyeongju Chunyang Bridge and Woljeong Bridge,Gyeongju Chunyanggyoji and Woljeonggyoji,bridge,35.8294,129.2181,http://www.wikidata.org/entity/Q65235305
Q65235305,Gyeongju Chunyang Bridge and Woljeong Bridge,Woljeong Bridge,bridge,35.8294,129.2181,http://www.wikidata.org/entity/Q65235305
Q65235305,Gyeongju Chunyang Bridge and Woljeong Bridge,Woljeonggyo,bridge,35.8294,129.2181,http://www.wikidata.org/entity/Q65235305
Q65235474,Godeok-Topyeong Bridge,Godeok Bridge,road bridge,37.571666666,127.149166666,http://www.wikidata.org/entity/Q65235474
Q65235474,Godeok-Topyeong Bridge,Godeok-Topyeongdaegyo,road bridge,37.571666666,127.149166666,http://www.wikidata.org/entity/Q65235474
Q65235474,Godeok-Topyeong Bridge,godeoktopyeongdaegyo,road bridge,37.571666666,127.149166666,http://www.wikidata.org/entity/Q65235474
Q65235474,Godeok-Topyeong Bridge,Guri Bridge,road bridge,37.571666666,127.149166666,http://www.wikidata.org/entity/Q65235474
Q65305530,Pallyong Eoullim Stadium,Changwon Pallyong Eoullim Stadium,sports venue,35.250589,128.61897,http://www.wikidata.org/entity/Q65305530
Q65306680,Time Stream,Podo Mall,shopping center,37.4838735,126.9302332,http://www.wikidata.org/entity/Q65306680
Q65309604,Hanam Geomdansan Station,Hanamgeomdansan Station,metro station,37.5398015,127.2235556,http://www.wikidata.org/entity/Q65309604
Q65309634,Hanam Pungsan Station,Hanampungsan Station,underground railway station,37.5530248,127.2046624,http://www.wikidata.org/entity/Q65309634
Q65319165,Haemaji Football Field,Yeongdeok Haemaji Football Field,sports venue,36.425577,129.419503,http://www.wikidata.org/entity/Q65319165
Q65321085,Hyundai Sagyejeol Football Field,Yeongam Hyundai Sagyejeol Football Field,sports venue,34.759315,126.452745,http://www.wikidata.org/entity/Q65321085
Q65333705,Haman Musansa,Musansa,temple of Confucius,35.323805555,128.515583333,http://www.wikidata.org/entity/Q65333705
Q65333992,Korea Institute of Energy Technology,KENTECH,university,35.011,126.804,http://www.wikidata.org/entity/Q65333992
Q65589051,Ansan Cultural Center,Ansan Culture Center,museum,37.299333333,126.847777777,http://www.wikidata.org/entity/Q65589051
Q65643794,Chudo,Chu Island,island,34.316873,126.756187,http://www.wikidata.org/entity/Q65643794
Q66175402,Sorae Wetland Ecology Park,Sorae Marsh Ecological Park,park,37.4122,126.7474,http://www.wikidata.org/entity/Q66175402
Q66175402,Sorae Wetland Ecology Park,Sorae Wetlands Ecology Park,park,37.4122,126.7474,http://www.wikidata.org/entity/Q66175402
Q66311154,Gochang tidal flats,Gochang getbol,mudflat,35.551852777,126.533702777,http://www.wikidata.org/entity/Q66311154
Q66311160,Boseong tidal flats,Boseong getbol,mudflat,34.804330555,127.435663888,http://www.wikidata.org/entity/Q66311160
Q66311160,Boseong tidal flats,Boseong-Suncheong getbol,mudflat,34.804330555,127.435663888,http://www.wikidata.org/entity/Q66311160
Q66311161,Sinan tidal flats,Shinan getbol,mudflat,34.828822222,126.104441666,http://www.wikidata.org/entity/Q66311161
Q66311161,Sinan tidal flats,Shinan tidal flats,mudflat,34.828822222,126.104441666,http://www.wikidata.org/entity/Q66311161
Q66311161,Sinan tidal flats,Sinan getbol,mudflat,34.828822222,126.104441666,http://www.wikidata.org/entity/Q66311161
Q68035850,North Korea South Korea border crossing #777,3,border checkpoint,38.316096692,127.229773389,http://www.wikidata.org/entity/Q68035850
Q68035852,North Korea South Korea border crossing #779,1,border checkpoint,37.930786213,126.726975799,http://www.wikidata.org/entity/Q68035852
Q68035853,North Korea South Korea border crossing #781,1,border checkpoint,37.916964466,126.721485093,http://www.wikidata.org/entity/Q68035853
Q71007583,Jeongwang Sports Park,Siheung Jeongwang Sports Park,sports complex,37.338412,126.755964,http://www.wikidata.org/entity/Q71007583
Q71337917,Maldo,Mal Island,island,37.687314,126.130105,http://www.wikidata.org/entity/Q71337917
Q72047611,Deokjin Sports Park,Jeonju Deokjin Sports Park,sports venue,35.853217,127.140469,http://www.wikidata.org/entity/Q72047611
Q72938937,Omokcheon station,Bongdam station,metro station,37.24331,126.96374,http://www.wikidata.org/entity/Q72938937
Q73134743,CHZZK LoL Park,LCK Arena,sports venue,37.571111111,126.981388888,http://www.wikidata.org/entity/Q73134743
Q73134743,CHZZK LoL Park,League of Legends Park,sports venue,37.571111111,126.981388888,http://www.wikidata.org/entity/Q73134743
Q73134743,CHZZK LoL Park,LoL Park,sports venue,37.571111111,126.981388888,http://www.wikidata.org/entity/Q73134743
Q74500763,Hwasan Gymnasium,Hwasan Indoor Stadium,sports venue,35.820927186,127.124525515,http://www.wikidata.org/entity/Q74500763
Q74510744,Lee Yong-dae Gymnasium,Hanium Culture Sports Center,sports venue,35.048406639,126.96561318,http://www.wikidata.org/entity/Q74510744
Q74510744,Lee Yong-dae Gymnasium,Hwasun Hanium Sports Center,sports venue,35.048406639,126.96561318,http://www.wikidata.org/entity/Q74510744
Q74510744,Lee Yong-dae Gymnasium,Hwasun Indoor Stadium,sports venue,35.048406639,126.96561318,http://www.wikidata.org/entity/Q74510744
Q74510744,Lee Yong-dae Gymnasium,Lee Yongdae Gymnasium,sports venue,35.048406639,126.96561318,http://www.wikidata.org/entity/Q74510744
Q82327789,Sunjeolsa,Sunjeolsa Temple,cultural heritage,36.025,127.455833333,http://www.wikidata.org/entity/Q82327789
Q83872398,COVID-19 pandemic in South Korea,2019–20 COVID-19 outbreak in South Korea,disease outbreak,36.0,128.0,http://www.wikidata.org/entity/Q83872398
Q83872398,COVID-19 pandemic in South Korea,2020 South Korea COVID-19 pandemic,disease outbreak,36.0,128.0,http://www.wikidata.org/entity/Q83872398
Q83872398,COVID-19 pandemic in South Korea,COVID pandemic in South Korea,disease outbreak,36.0,128.0,http://www.wikidata.org/entity/Q83872398
Q83872398,COVID-19 pandemic in South Korea,COVID-19 outbreak in South Korea,disease outbreak,36.0,128.0,http://www.wikidata.org/entity/Q83872398
Q83872398,COVID-19 pandemic in South Korea,South Korea COVID-19 pandemic,disease outbreak,36.0,128.0,http://www.wikidata.org/entity/Q83872398
Q83872398,COVID-19 pandemic in South Korea,South Korean COVID-19 outbreak,disease outbreak,36.0,128.0,http://www.wikidata.org/entity/Q83872398
Q76714313,Yongin Mireu Stadium,Yongin Civic Sports Park,sports venue,37.249655,127.165174,http://www.wikidata.org/entity/Q76714313
Q77082882,The Korean Institute of Electrical and Electronic Material Engineers,KIEEME,organization,37.500682,127.030794,http://www.wikidata.org/entity/Q77082882
Q77082882,The Korean Institute of Electrical and Electronic Material Engineers,Korean Institute of Electrical and Electronic Material Engineers,organization,37.500682,127.030794,http://www.wikidata.org/entity/Q77082882
Q77373413,Yesan Stadium,Yesan Public Stadium,sports venue,36.676134,126.861765,http://www.wikidata.org/entity/Q77373413
Q109460524,Mojeon Bridge,Mojeongyo,bridge,37.569106774,126.979262752,http://www.wikidata.org/entity/Q109460524
